eventid,iyear,imonth,iday,approxdate,extended,resolution,provstate,city,latitude,longitude,specificity,vicinity,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
2.02E+11,2017,5,29,,0,,Bihar,Anandpur,24.978914,86.305397,1,0,"05/29/2017: Assailants set fire to a mobile tower in Anandpur, Bihar, India. No casualties were reported in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Maoists.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,16,Telecommunication,90,Telephone/Telegraph,Unknown,Mobile Tower,92,India,,,,,,,,,,,,,,,,,Maoists,,,,,,,0,,,0,30,0,0,,,,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,,0,0,0,0,0,0,1,4,Unknown,-99,A cell phone tower was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Naxals Torched Mobile Tower In Bihar's Jamui,"" Asian News International (ANI), May 30, 2017.","""Two cases of petrol bomb attack reported In Meghalaya,"" South Asian Terrorism Portal, May 30, 2017.",,START Primary Collection,-9,-9,0,-9,
2.02E+11,2017,5,30,,0,,Jammu and Kashmir,Khanpura,34.346912,74.478402,2,0,"05/30/2017: Assailants opened fire on Abdul Rashid Lone, a senior Peoples Democratic Party (PDP) worker, outside of a mosque in Khanpura, Jammu and Kashmir, India. Lone and his nephew were injured in the attack. No group claimed responsibility for the incident.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,84,Political Party Member/Rally,Peoples Democratic Party (PDP),Worker: Abdul Rashid Lone,92,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,1,-99,0,,,,,,,,,,5,Firearms,3,Handgun,,,,,,,,,,,,,A pistol was used in the attack.,0,0,0,2,0,0,0,,,,,0,,,,,,,,,,,,,,,,The victims included Tariq Ahmad.,"""Sopore attack: Four policemen injured in grenade attack; PDP leader, nephew shot,"" Mumbai Mirror, May 31, 2017.","""Two wounded in attack by gunmen in north Kashmir's Baramulla,"" Hindustan Times, May 31, 2017.","""Rare day of normalcy in Valley,"" The Hindu, May 31, 2017.",START Primary Collection,-9,-9,0,-9,
2.02E+11,2017,5,30,,0,,Meghalaya,Nongstoin,25.52,91.27,1,0,"05/30/2017: Assailants threw an incendiary device at a district forest office in Nongstoin, Meghalaya, India. There were no reported casualties in the attack. No group claimed responsibility for the incident.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,2,Government (General),21,Government Building/Facility/Office,Government of Meghalaya,Office of Forest and Environment Department,92,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,0,0,,,,,,,,,,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,A petrol bomb was used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,An office was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""2 govt offices attacked with petrol bombs,"" ShillongTimes.com, May 31, 2017.","""Security guard foils attempt to torch govt office,"" Meghalaya Times (India), May 30, 2017.",,START Primary Collection,-9,-9,0,-9,
2.02E+11,2017,5,30,2017-5-30 0:00,0,,Meghalaya,Umsning,25.746809,91.889168,1,0,"05/30/2017: Assailants threw an incendiary device at a truck in Umsning, Meghalaya, India. No casualties were reported in the attack. No group claimed responsibility for the incident.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,14,Private Citizens & Property,73,Vehicles/Transportation,Not Applicable,Truck,92,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,0,0,,,,,,,,,,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,A petrol bomb was used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A truck was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Two cases of petrol bomb attack reported In Meghalaya,"" South Asian Terrorism Portal, May 30, 2017.",,,START Primary Collection,-9,-9,0,-9,
2.02E+11,2017,5,30,,0,,Chhattisgarh,Mutanpal,19.057687,81.573353,1,0,"05/30/2017: Assailants set fire to the battery room for a Bharat Sanchar Nigam Limited (BSNL) mobile tower in Mutanpal, Chhattisgarh, India. There were no reported casualties. Maoists claimed responsibility for the incident and stated that the attack was carried out in retaliation for the recent death of a Maoist leader.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,16,Telecommunication,90,Telephone/Telegraph,Bharat Sanchar Nigam Limited (BSNL),Battery Room of Mobile Tower,92,India,,,,,,,,,,,,,,,,,Maoists,,,,,,Maoists claimed responsibility for the incident and stated that the attack was carried out in retaliation for the recent death of a Maoist leader.,0,,,0,-99,0,1,5,Note left at scene,,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,,0,0,0,0,0,0,1,4,Unknown,-99,The battery room of a mobile tower was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Naxals set battery room of mobile tower on fire in Bastar,"" DNA India, May 30, 2017.",,,START Primary Collection,-9,-9,0,-9,
2.02E+11,2017,5,31,,0,,Jammu and Kashmir,Sopore,34.288891,74.463715,1,0,"05/31/2017: Assailants threw a grenade at police officers in Sopore, Jammu and Kashmir, India. Four police officers were injured in the blast. Police later arrested members of Hizbul Mujahideen (HM), who confessed to carrying out the attack.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,3,Police,23,Police Patrol (including vehicles and convoys),Indian Police Service (IPS),Patrol,92,India,,,,,,,,,,,,,,,,,Hizbul Mujahideen (HM),,,,,,,0,,,0,1,1,1,8,Personal claim,,,,,,,,6,Explosives,7,Grenade,,,,,,,,,,,,,,0,0,0,4,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"""Two Hizbul militants killed hours after attack on police party in Sopore,"" Indian Express, June 1, 2017.","""India: Militants hurl grenade at police party in Sopore, 4 cops injured,"" The Tribune Online, May 31, 2017.","""India: Four police personnel injured in Sopore grenade attack,"" Daily Excelsior Online, May 31, 2017.",START Primary Collection,1,1,0,1,
2.02E+11,2017,5,31,,0,,Meghalaya,Lailad,25.896315,91.768356,1,0,"05/31/2017: Assailants threw a petrol bomb at a police requisition vehicle in Lailad, Meghalaya, India. There were no reported casualties in the attack. No group claimed responsibility for the incident.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,3,Police,23,Police Patrol (including vehicles and convoys),Indian Police Service (IPS),Vehicle,92,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,0,0,,,,,,,,,,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,A petrol bomb was used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A bus was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""ST vehicle comes under attack, more arson cases in State,"" ShillongTimes.com, June 2, 2017.",,,START Primary Collection,-9,-9,0,-9,
2.02E+11,2017,6,1,,0,,Meghalaya,Lumnongrim Dewlieh,25.741378,91.889061,1,0,"06/01/2017: Assailants set fire to a Meg Mini Tea Company factory in Lumnongrim Dewlieh, Meghalaya, India. There were no reported casualties in the attack. No group claimed responsibility for the incident.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,5,Industrial/Textiles/Factory,Meg Mini Tea Company,Factory,92,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,0,0,,,,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,Unspecified property was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Ri Bhoi under security blanket,"" ShillongTimes.com, June 4, 2017.","""Organic tea factory torched at Umsning,"" ShillongTimes.com, June 3, 2017.",,START Primary Collection,-9,-9,0,-9,
2.02E+11,2017,6,1,,0,,Meghalaya,Pahamsohthri,25.866991,91.924874,2,0,"06/01/2017: Assailants attacked an Indian National Congress (INC) office in Pahamsohthri, Ri Bhoi district, Meghalaya, India. There were no reported casualties in the incident. No group claimed responsibility for the attack.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,14,Private Citizens & Property,84,Political Party Member/Rally,Indian National Congress (INC),Office,92,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,0,0,,,,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,Unspecified property was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Ri Bhoi under security blanket,"" ShillongTimes.com, June 4, 2017.","""Unidentified militants attack youth congress office in India's Meghalaya,"" Jane's, June 7, 2017.",,START Primary Collection,-9,-9,0,-9,
2.02E+11,2017,6,2,,0,,Jharkhand,Bagabandh,23.641788,86.292026,1,0,"06/02/2017: Assailants attacked a road construction company office in Bagabandh, Jharkhand, India. An unknown number of construction workers were injured and nine construction vehicles were set on fire in the assault. No group claimed responsibility; however, sources attributed the incident to Maoists.",1,1,1,0,,,0,1,0,8,Unarmed Assault,7,Facility/Infrastructure Attack,,,1,Business,12,Construction,Unknown,Office,92,India,,,,,,,,,,,,,,,,,Maoists,,,,,,"The specific motive is unknown; however, sources noted that the attack occurred after the construction company refused to respond to an extortion demand by Maoists.",0,,,0,-99,0,0,,,,,,,,,,8,Incendiary,18,Arson/Fire,9,Melee,27,Unknown Weapon Type,,,,,,,,,,0,0,0,,0,0,1,3,Minor (likely < $1 million),-99,Nine construction vehicles were damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Maoists torch 9 vehicles, assault labourers in Jharkhand,"" New Indian Express, June 2, 2017.",,,START Primary Collection,-9,-9,0,-9,
2.02E+11,2017,6,2,,1,,Assam,Dingdinga,26.333821,89.894942,1,0,"06/02/2017: Assailants abducted a Mornoi Tea Estate manager in Dingdinga, Assam, India. The hostage was released unharmed on June 7, 2017. No group claimed responsibility; however, sources suspected that the attack was carried out by the Birsa Commando Force (BCF), which denied involvement.",1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,1,Business,9,Farm/Ranch,Mornoi Tea Estate,Manager: Navin Joshi,92,India,,,,,,,,,,,,,,,,,Birsa Commando Force (BCF),,,,,,,1,,,0,-99,0,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,1,1,0,,5,,,1,-99,0,-99,0,,2,Hostage(s) released by perpetrators,1,,"""Abducted Delhi-based tea estate manager released after a week,"" IBNS, June 8, 2017.","""India: Cops point manager kidnap finger at outfit,"" The Telegraph Online, June 7, 2017.","""Tea garden manager abducted,"" Calcutta Telegraph, June 4, 2017.",START Primary Collection,0,0,0,0,
2.02E+11,2017,6,3,,0,,Jammu and Kashmir,Lower Munda,33.558945,75.208671,1,0,"06/03/2017: Assailants opened fire on an Indian Army convoy along Srinagar-Jammu Highway in Lower Munda, Jammu and Kashmir, India. At least two soldiers were killed and four other soldiers were injured in the assault. Hizbul Mujahideen (HM) claimed responsibility for the attack. Lashkar-e-Taiba (LeT) also claimed responsibility and stated that the incident was carried out in response to Indian Army Chief General Bipin Rawat's statement that ""it would have been better if people in Kashmir use weapons than stones.""",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,4,Military,29,Military Unit/Patrol/Convoy,Indian Army,Convoy,92,India,,,,,,,,,,,,,,,,,Hizbul Mujahideen (HM),,Lashkar-e-Taiba (LeT),,,,Lashkar-e-Taiba (LeT) claimed responsibility for the incident and stated that the attack was carried out in response to Indian Army Chief General Bipin Rawat's statement that "it would have been better if people in Kashmir use weapons than stones.",0,0,,0,-99,0,1,2,Call (post-incident),1,4,E-mail,,,,1,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,Kalashnikov assault rifles were used in the attack.,2,0,0,4,0,0,1,4,Unknown,-99,A military vehicle was damaged in this attack.,0,,,,,,,,,,,,,,,,"The victims included Manipanam, Lance Naik D Matey, Naib Subedar Shrinavas Murli, Naib Subedar Shiv Kumar, Naib Subedar Vaid Prakash, and Sepoy Subhash Chand.","""Army convoy attack: 2 soldiers martyred, 4 injured in militant ambush in Kashmir,"" Early Times (India), June 3, 2017.","""HM claim responsibility for Kashmir highway attack,"" UNI (United News of India), June 3, 2017.","""Xinhua: 2nd LD Writethru: Militant Attack On Army Convoy In Indian Controlled Kashmir Kills 2 Troopers, Wounds 4,"" Xinhua, June 3, 2017.",START Primary Collection,1,1,0,1,
2.02E+11,2017,6,3,,0,,Manipur,H Mongjang,24.303875,94.264573,2,1,"06/03/2017: An explosive device detonated near an Assam Rifles (AR) patrol along National Highway 102 in H Mongjang, Manipur, India. At least three soldiers were injured in the blast. The People's Liberation Army (India) claimed responsibility for the attack.",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,,,,,4,Military,29,Military Unit/Patrol/Convoy,Assam Rifles (AR),Patrol,92,India,,,,,,,,,,,,,,,,,People's Liberation Army (India),,,,,,,0,,,0,-99,0,1,4,E-mail,,,,,,,,6,Explosives,12,Remote Trigger,,,,,,,,,,,,,A remote-controlled roadside bomb was used in the attack.,0,0,0,3,0,0,0,,,,,0,,,,,,,,,,,,,,,,"The victims included soldiers Subedar Sher Ram, Sachin, and Basumatari.","""Manipur blast: Assam Rifles constable die, four wounded,"" IBNS, June 15, 2017.","""Three AR troopers injured in blast near India-Myanmar border,"" Morung Express, June 3, 2017.","""3 AR men hurt in Manipur blast,"" Assam Tribune (India), June 3, 2017.",START Primary Collection,0,0,0,0,
2.02E+11,2017,6,5,,0,,Odisha,Pokharibandha,20.309067,83.728802,1,1,"06/05/2017: An explosive device detonated near a Special Operations Group (SOG) convoy outside of Pokharibandha, Odisha, India. Following the blast, assailants armed with grenades and firearms then attacked the convoy. At least one officer was killed and six other officers were inured in the incident. No group claimed responsibility; however, sources attributed the attack to the Communist Party of India - Maoist (CPI-Maoist).",1,1,1,0,,,0,1,0,3,Bombing/Explosion,2,Armed Assault,,,3,Police,23,Police Patrol (including vehicles and convoys),Special Operations Group (SOG),Convoy,92,India,,,,,,,,,,,,,,,,,Communist Party of India - Maoist (CPI-Maoist),Kalahandi-Kandhamal Border Committee,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,7,Grenade,6,Explosives,16,Unknown Explosive Type,5,Firearms,5,Unknown Gun Type,,,,,,1,0,0,6,0,0,1,3,Minor (likely < $1 million),-99,A vehicle was damaged in this attack.,0,,,,,,,,,,,,,,,,"The victims included Chhabiram Pandi, Laxmikant Jani, Markanda Jani, Niranjan Behera, Hemant Nayak, Harischandra Thatapanga, and Suman Herara. Casualty numbers conflict across sources. Following GTD protocol, the majority reliable estimates are reported here.","""Maoist ambush points to renewed strength,"" Times of India, June 7, 2017.","""SOG jawan killed in Odisha in Maoist ambush,"" Deccan Chronicle, June 5, 2017.","""Jawan killed, 7 hurt in Odisha Maoist ambush,"" Deccan Herald, June 5, 2017.",START Primary Collection,0,0,0,0,
2.02E+11,2017,6,5,,0,,Jammu and Kashmir,Sumbal,34.225807,74.641022,1,0,"06/05/2017: Assailants armed with grenades and firearms carried out a fedayeen?ttack at a Central Reserve Police Force (CRPF) camp in Sumbal, Jammu and Kashmir, India. All four assailants were killed in the ensuing clash. No group claimed responsibility; however, sources attributed the attack to Lashkar-e-Taiba (LeT).",1,1,1,1,4,Lack of Intentionality,0,1,1,2,Armed Assault,,,,,3,Police,22,"Police Building (headquarters, station, school)",Central Reserve Police Force (CRPF),Camp,92,India,,,,,,,,,,,,,,,,,Lashkar-e-Taiba (LeT),,,,,,,0,,,0,4,0,0,,,,,,,,,,6,Explosives,7,Grenade,5,Firearms,2,Automatic or Semi-Automatic Rifle,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,,,,,"AK-47 assault rifles, petrol bombs, and grenades were used in the attack.",4,0,4,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,There is doubt that this incident meets terrorism-related criteria. Local residents claimed that the attack was a "fake encounter" and the police officers attacked the alleged assailants.,"""Lashkar ultras carried out Bandipora attack: DGP,"" Hindustan Times, June 6, 2017.","""Four militants killed as CRPF repel suicide attack in Kashmir,"" Deccan Herald, June 5, 2017.","""Fidayeen attack on CRPF camp in Kashmir foiled, 4 militants killed,"" New Indian Express, June 5, 2017.",START Primary Collection,1,1,0,1,
2.02E+11,2017,6,7,,0,,Meghalaya,Mawlai Nongmali,25.598591,91.888017,2,0,"06/07/2017: Assailants threw an incendiary device at a drilling truck in Mawlai Nongmali, Meghalaya, India. There were no reported casualties in the attack. No group claimed responsibility; however, sources identified the assailants as Khasi Students Union members.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,12,Construction,Unknown,Drilling Truck,92,India,,,,,,,,,,,,,,,,,Khasi Students Union,,,,,,"The specific motive is unknown; however, sources suspected that the attack was part of a larger trend of violence which began on May 27, 2017 in response to a railway construction project in Ri Bhoi.",0,,,0,-99,2,0,,,,,,,,,,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,Petrol bombs were used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A drilling truck was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""KSU arrests continue in city,"" ShillongTimes.com, June 16, 2017.","""Truck partially burnt in ?petrol bomb attack? in city,"" ShillongTimes.com, June 8, 2017.","""Violence spillover: Borewell drilling truck set ablaze in city,"" Meghalaya Times (India), June 7, 2017.",START Primary Collection,0,0,0,0,
2.02E+11,2017,6,7,,0,,Manipur,Imphal,24.798346,93.94043,1,0,"06/07/2017: Assailants threw a grenade at a Mahavir Medicos in Thangal Bazar neighborhood, Imphal, Manipur, India. At least one person was injured in the blast. The People's Revolutionary Party of Kangleipak (PREPAK) claimed responsibility and stated that the attack targeted the owner of the pharmacy because he failed to follow rules enforced by the group and did not provide the group with information.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,6,Medical/Pharmaceutical,Mahavir Medicos,Pharmacy,92,India,,,,,,,,,,,,,,,,,People's Revolutionary Party of Kangleipak (PREPAK),Red Army,,,,,"The People's Revolutionary Party of Kangleipak (PREPAK) claimed responsibility for the incident and stated that the attack targeted Ajay Kumar, the owner of the pharmacy, because he failed to follow rules enforced by the group and did not provide PREPAK with information.",0,,,0,1,0,1,4,E-mail,,,,,,,,6,Explosives,7,Grenade,,,,,,,,,,,,,,0,0,0,1,0,0,1,3,Minor (likely < $1 million),-99,Unspecified property was damaged in this attack.,0,,,,,,,,,,,,,,,,The victims included Rakesh Waikhom.,"""One injured in grenade attack in Imphal,"" Business Standard India, June 8, 2017.","""One hurt in blast near Kasturi bridge,"" Kangla Online, June 8, 2017.","""PREPAK claims Kasturi blast,"" Imphal Free Press (India), June 8, 2017.",START Primary Collection,0,0,0,0,
2.02E+11,2017,6,9,,0,,Jammu and Kashmir,Pulwama district,33.878521,74.893076,3,0,"06/09/2017: Assailants threw a grenade at Jammu and Kashmir Police officers in Pulwama district, Jammu and Kashmir, India. There were no reported casualties in the blast. No group claimed responsibility for the attack.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,3,Police,25,Police Security Forces/Officers,Jammu and Kashmir Police,Officers,92,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,7,Grenade,,,,,,,,,,,,,,0,0,0,0,0,0,-9,,,,,0,,,,,,,,,,,,,,,,,"""J&K: Terrorists hurl grenade at District Police Lines in Pulwama,"" Oneindia, June 9, 2017.",,,START Primary Collection,-9,-9,0,-9,
2.02E+11,2017,6,9,,0,,Jammu and Kashmir,Zainapora,33.776319,75.005476,1,0,"06/09/2017: Assailants attacked a Special Operations Group (SOG) camp in Zainapora, Jammu and Kashmir, India. There were no reported casualties in the incident. No group claimed responsibility for the attack.",1,1,1,0,,,0,0,0,9,Unknown,,,,,3,Police,22,"Police Building (headquarters, station, school)",Special Operations Group (SOG),Camp,92,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,0,0,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"""Terrorists attack SOG camp at Shopian, J&K,"" Oneindia, June 8, 2017.","""Terrorist attack J&K: Terrorists attack Special Operation Group camp in Shopian, no casualties reported,"" India.com, June 9, 2017.",,START Primary Collection,-9,-9,0,-9,
2.02E+11,2017,6,9,,0,,Chhattisgarh,Sonpur,19.690971,81.028641,1,0,"06/09/2017: Assailants set fire to a passenger bus in Sonpur, Chhattisgarh, India. There were no reported casualties in the attack. No group claimed responsibility; however, sources attributed the incident to Maoists.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,14,Private Citizens & Property,73,Vehicles/Transportation,Unknown,Bus,92,India,,,,,,,,,,,,,,,,,Maoists,,,,,,,0,,,0,-99,0,0,,,,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A bus was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Maoists set passenger bus on fire,"" The Hindu, June 10, 2017.",,,START Primary Collection,-9,-9,0,-9,
2.02E+11,2017,6,9,,0,,Kerala,Kallayi,11.235267,75.793829,1,0,"06/09/2017: Assailants attacked a Bharatiya Mazdoor Sangh (BMS) district office in Kallayi, Kerala, India. There were no reported casualties in the incident. No group claimed responsibility for the attack.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,14,Private Citizens & Property,82,Labor Union Related,Bharatiya Mazdoor Sangh (BMS),District Office,92,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,0,0,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,Unspecified property was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Hartals in Kozhikode as CPM, BJP clash,"" Deccan Chronicle, June 9, 2017.",,,START Primary Collection,-9,-9,0,-9,
2.02E+11,2017,6,10,,0,,Chhattisgarh,Kanker district,20.208501,81.67502,3,0,"06/10/2017: Security forces discovered and defused an explosive device in Kanker district, Chhattisgarh, India. No group claimed responsibility for the incident; however, sources attributed the attempted attack to Maoists.",1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,20,Unknown,,,Unknown,Unknown,92,India,,,,,,,,,,,,,,,,,Maoists,,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,A five-kilogram roadside bomb was used in the attack.,0,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"""5 kg IED recovered in Chhattisgarh,"" Press Trust of India, June 11, 2017.","""Five Policemen injured in separate militant attacks in Jammu and Kashmir,"" South Asian Terrorism Portal, June 12, 2017.",,START Primary Collection,-9,-9,0,-9,
2.02E+11,2017,6,10,,0,,Jammu and Kashmir,Vessu,33.670462,75.127539,1,0,"06/10/2017: Assailants opened fire on two Indo-Tibetan Border Police (ITBP) vehicles in Vessu, Jammu and Kashmir, India. One civilian was injured in the attack. No group claimed responsibility for the incident.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,3,Police,23,Police Patrol (including vehicles and convoys),Indo-Tibetan Border Police (ITBP),Vehicles,92,India,14,Private Citizens & Property,68,Named Civilian,Not Applicable,Civilian: Meenu Arif,92,India,,,,,,,,,Unknown,,,,,,,0,,,0,-99,0,0,,,,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,AK assault rifles were used in the attack.,0,0,0,1,0,0,1,3,Minor (likely < $1 million),-99,A police vehicle was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Militants miss ITBP target, injure civilian,"" Hindustan Times, June 11, 2017.","""Militants attack security forces in south Kashmir, civilian injured,"" UNI (United News of India), June 10, 2017.","""Civilian injured in militant attack on ITBP vehicle: Police,"" Kashmir Monitor (India), June 10, 2017.",START Primary Collection,-9,-9,0,-9,
2.02E+11,2017,6,11,,0,,Jammu and Kashmir,Srinagar,34.08374,74.789902,1,0,"06/11/2017: Assailants threw a hand grenade at a Central Reserve Police Force (CRPF) bunker in Srinagar, Jammu and Kashmir, India. At least four CRPF officers were injured in the blast. Jaish-e-Mohammad (JeM) and Al-Umar Mujahideen jointly claimed responsibility for the attack.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,3,Police,22,"Police Building (headquarters, station, school)",Central Reserve Police Force (CRPF),Bunker,92,India,,,,,,,,,,,,,,,,,Jaish-e-Mohammad (JeM),,Al-Umar Mujahideen,,,,,0,0,,0,-99,0,1,2,Call (post-incident),1,2,Call (post-incident),,,,0,6,Explosives,7,Grenade,,,,,,,,,,,,,,0,0,0,4,0,0,-9,,,,,0,,,,,,,,,,,,,,,,"The victims included Vikas Panday, Farooq Ahmad, Tariq Ahmad, and Nazir Ahmad. Casualty numbers conflict across sources. Following GTD protocol, the majority reliable estimates are reported here.","""DGP blames Jaish for series of attacks in Valley, security tightened,"" New Indian Express, June 14, 2017.","""Nine CRPF men injured in Kashmir grenade attack,"" TheWeek, June 13, 2017.","""3 policemen, paramilitary trooper wounded in Indian-controlled Kashmir grenade attack,"" Xinhua News Agency, June 12, 2017.",START Primary Collection,1,1,0,1,
2.02E+11,2017,6,11,,0,,Jammu and Kashmir,Shopian,33.721287,74.831062,1,0,"06/11/2017: Assailants opened fire on the residence of Ghulam Hassan Khan, a former Member of the Legislative Assembly (MLA), in Shopian, Jammu and Kashmir, India. There were no reported casualties in the attack. No group claimed responsibility for the incident.",1,1,1,0,,,0,0,0,2,Armed Assault,7,Facility/Infrastructure Attack,,,2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Parliament of India,Former Member of the Legislative Assembly (MLA): Ghulam Hassan Khan,92,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,0,0,,,,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,Automatic rifles were used in the attack.,0,0,0,0,0,0,-9,,,,,0,,,,,,,,,,,,,,,,,"""Nine CRPF men injured in Kashmir grenade attack,"" TheWeek, June 13, 2017.","""Ex MLA's house attacked in Shopian; Grenade blast in Srinagar,"" Early Times (India), June 12, 2017.","""3 policemen, paramilitary trooper wounded in Indian-controlled Kashmir grenade attack,"" Xinhua News Agency, June 12, 2017.",START Primary Collection,-9,-9,0,-9,
